index,TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
163,1,202,03:10,3.5670457,0,0,0,0,0,0,0,0,9999
164,1,202,03:20,3.4183772,0,0,0,0,0,0,0,0,9999
165,1,202,03:30,3.3459368,0,0,0,0,0,0,0,0,9999
166,1,202,03:40,3.3998163,0,0,0,0,0,0,0,0,9999
167,1,202,03:50,3.3993504,0,0,0,0,0,0,0,0,9999
168,1,202,04:00,3.207951,0,0,0,0,0,0,0,0,9999
169,1,202,04:10,3.0133471,0,0,0,0,0,0,0,0,9999
170,1,202,04:20,3.1196837,0,0,0,0,0,0,0,0,9999
171,1,202,04:30,3.389672,0,0,0,0,0,0,0,0,9999
172,1,202,04:40,3.614586,0,0,0,0,0,0,0,0,9999
173,1,202,04:50,3.483321,0,0,0,0,0,0,0,0,9999
174,1,202,05:00,3.206387,0,0,0,0,0,0,0,0,9999
175,1,202,05:10,3.0514724,0,0,0,0,0,0,0,0,9999
176,1,202,05:20,3.0985632,0,0,0,0,0,0,0,0,9999
177,1,202,05:30,3.396597,0,0,0,0,0,0,0,0,9999
178,1,202,05:40,3.8276272,0,0,0,0,0,0,0,0,9999
179,1,202,05:50,4.197342,0,0,0,0,0,0,0,0,9999
180,1,202,06:00,4.4342246,0,0,0,0,0,0,0,0,9999
181,1,202,06:10,4.4394794,0,0,0,0,0,0,0,0,9999
182,1,202,06:20,4.2029595,0,0,0,0,0,0,0,0,9999
183,1,202,06:30,3.997143,0,0,0,0,0,0,0,0,9999
184,1,202,06:40,3.8390057,0,0,0,0,0,0,0,0,9999
185,1,202,06:50,3.7922635,0,0,0,0,0,0,0,0,9999
186,1,202,07:00,3.966274,0,0,0,0,0,0,0,0,9999
187,1,202,07:10,4.17893,0,0,0,0,0,0,0,0,9999
188,1,202,07:20,4.427965,0,0,0,0,0,0,0,0,9999
189,1,202,07:30,4.61538,0,0,0,0,0,0,0,0,9999
190,1,202,07:40,4.7148757,0,0,0,0,0,0,0,0,9999
191,1,202,07:50,4.644793,0,0,0,0,0,0,0,0,9999
192,1,202,08:00,4.447935,0,0,0,0,0,0,0,0,9999
193,1,202,08:10,4.4029145,0,0,0,0,0,0,0,0,9999
194,1,202,08:20,4.4026194,0,0,0,0,0,0,0,0,9999
195,1,202,08:30,4.50934,0,0,0,0,0,0,0,0,9999
196,1,202,08:40,4.6718974,0,0,0,0,0,0,0,0,9999
197,1,202,08:50,4.7814226,0,0,0,0,0,0,0,0,9999
198,1,202,09:00,4.73222,0,0,0,0,0,0,0,0,9999
199,1,202,09:10,4.9173236,0,0,0,0,0,0,0,0,9999
200,1,202,09:20,5.25964,0,0,0,0,0,0,0,0,9999
201,1,202,09:30,5.5176263,0,0,0,0,0,0,0,0,9999
202,1,202,09:40,5.5713816,0,0,0,0,0,0,0,0,9999
203,1,202,09:50,5.409419,0,0,0,0,0,0,0,0,9999
204,1,202,10:00,5.110338,0,0,0,0,0,0,0,0,9999
205,1,202,10:10,4.885759,0,0,0,0,0,0,0,0,9999
206,1,202,10:20,4.595004,0,0,0,0,0,0,0,0,9999
207,1,202,10:30,4.3090014,0,0,0,0,0,0,0,0,9999
208,1,202,10:40,4.016664,0,0,0,0,0,0,0,0,9999
209,1,202,10:50,3.8520954,0,0,0,0,0,0,0,0,9999
210,1,202,11:00,3.8614676,0,0,0,0,0,0,0,0,9999
211,1,202,11:10,3.97258,0,0,0,0,0,0,0,0,9999
212,1,202,11:20,4.0550356,0,0,0,0,0,0,0,0,9999
213,1,202,11:30,4.234483,0,0,0,0,0,0,0,0,9999
214,1,202,11:40,4.3289013,0,0,0,0,0,0,0,0,9999
215,1,202,11:50,4.3264337,0,0,0,0,0,0,0,0,9999
216,1,202,12:00,4.318261,0,0,0,0,0,0,0,0,9999
217,1,202,12:10,4.3254423,0,0,0,0,0,0,0,0,9999
218,1,202,12:20,4.336253,0,0,0,0,0,0,0,0,9999
219,1,202,12:30,4.275855,0,0,0,0,0,0,0,0,9999
220,1,202,12:40,4.1514683,0,0,0,0,0,0,0,0,9999
221,1,202,12:50,4.040621,0,0,0,0,0,0,0,0,9999
222,1,202,13:00,3.8050985,0,0,0,0,0,0,0,0,9999
223,1,202,13:10,3.8399322,0,0,0,0,0,0,0,0,9999
224,1,202,13:20,3.9820616,0,0,0,0,0,0,0,0,9999
225,1,202,13:30,4.084464,0,0,0,0,0,0,0,0,9999
226,1,202,13:40,4.1012096,0,0,0,0,0,0,0,0,9999
227,1,202,13:50,4.1328063,0,0,0,0,0,0,0,0,9999
228,1,202,14:00,4.1185403,0,0,0,0,0,0,0,0,9999
229,1,202,14:10,4.235272,0,0,0,0,0,0,0,0,9999
230,1,202,14:20,4.308426,0,0,0,0,0,0,0,0,9999
231,1,202,14:30,4.3171186,0,0,0,0,0,0,0,0,9999
232,1,202,14:40,4.201584,0,0,0,0,0,0,0,0,9999
233,1,202,14:50,4.1179852,0,0,0,0,0,0,0,0,9999
234,1,202,15:00,4.3580685,0,0,0,0,0,0,0,0,9999
235,1,202,15:10,4.4599023,0,0,0,0,0,0,0,0,9999
236,1,202,15:20,4.4860935,0,0,0,0,0,0,0,0,9999
237,1,202,15:30,4.413032,0,0,0,0,0,0,0,0,9999
238,1,202,15:40,4.3255873,0,0,0,0,0,0,0,0,9999
239,1,202,15:50,4.231614,0,0,0,0,0,0,0,0,9999
240,1,202,16:00,4.2109942,0,0,0,0,0,0,0,0,9999
241,1,202,16:10,3.9793239,0,0,0,0,0,0,0,0,9999
242,1,202,16:20,3.8313522,0,0,0,0,0,0,0,0,9999
243,1,202,16:30,3.7939885,0,0,0,0,0,0,0,0,9999
244,1,202,16:40,3.9023967,0,0,0,0,0,0,0,0,9999
245,1,202,16:50,4.079057,0,0,0,0,0,0,0,0,9999
246,1,202,17:00,4.2586536,0,0,0,0,0,0,0,0,9999
247,1,202,17:10,4.399447,0,0,0,0,0,0,0,0,9999
248,1,202,17:20,4.4917645,0,0,0,0,0,0,0,0,9999
249,1,202,17:30,4.5445127,0,0,0,0,0,0,0,0,9999
250,1,202,17:40,4.5517535,0,0,0,0,0,0,0,0,9999
251,1,202,17:50,4.5716386,0,0,0,0,0,0,0,0,9999
252,1,202,18:00,4.671809,0,0,0,0,0,0,0,0,9999
253,1,202,18:10,4.731472,0,0,0,0,0,0,0,0,9999
254,1,202,18:20,4.725923,0,0,0,0,0,0,0,0,9999
255,1,202,18:30,4.6887803,0,0,0,0,0,0,0,0,9999
256,1,202,18:40,4.731241,0,0,0,0,0,0,0,0,9999
257,1,202,18:50,4.7799416,0,0,0,0,0,0,0,0,9999
258,1,202,19:00,4.778461,0,0,0,0,0,0,0,0,9999
259,1,202,19:10,4.749162,0,0,0,0,0,0,0,0,9999
260,1,202,19:20,4.7096076,0,0,0,0,0,0,0,0,9999
261,1,202,19:30,4.829291,0,0,0,0,0,0,0,0,9999
262,1,202,19:40,5.062993,0,0,0,0,0,0,0,0,9999
263,1,202,19:50,5.233212,0,0,0,0,0,0,0,0,9999
264,1,202,20:00,5.1556196,0,0,0,0,0,0,0,0,9999
265,1,202,20:10,4.954137,0,0,0,0,0,0,0,0,9999
266,1,202,20:20,4.766494,0,0,0,0,0,0,0,0,9999
267,1,202,20:30,4.6891203,0,0,0,0,0,0,0,0,9999
268,1,202,20:40,4.7479944,0,0,0,0,0,0,0,0,9999
269,1,202,20:50,4.8640347,0,0,0,0,0,0,0,0,9999
270,1,202,21:00,4.9332013,0,0,0,0,0,0,0,0,9999
271,1,202,21:10,5.0783634,0,0,0,0,0,0,0,0,9999
272,1,202,21:20,5.155105,0,0,0,0,0,0,0,0,9999
273,1,202,21:30,5.1322427,0,0,0,0,0,0,0,0,9999
274,1,202,21:40,4.9399786,0,0,0,0,0,0,0,0,9999
275,1,202,21:50,4.7599216,0,0,0,0,0,0,0,0,9999
276,1,202,22:00,4.659909,0,0,0,0,0,0,0,0,9999
277,1,202,22:10,4.665172,0,0,0,0,0,0,0,0,9999
278,1,202,22:20,4.6365604,0,0,0,0,0,0,0,0,9999
279,1,202,22:30,4.6010356,0,0,0,0,0,0,0,0,9999
280,1,202,22:40,4.569319,0,0,0,0,0,0,0,0,9999
281,1,202,22:50,4.4171944,0,0,0,0,0,0,0,0,9999
282,1,202,23:00,4.368088,0,0,0,0,0,0,0,0,9999
283,1,202,23:10,4.171579,0,0,0,0,0,0,0,0,9999
284,1,202,23:20,4.097048,0,0,0,0,0,0,0,0,9999
285,1,202,23:30,3.9215806,0,0,0,0,0,0,0,0,9999
286,1,202,23:40,3.7309902,0,0,0,0,0,0,0,0,9999
287,1,202,23:50,4.2795367,0,0,0,0,0,0,0,0,9999
288,2,201,00:00,5.723524,0,0,0,0,0,0,0,0,9999
289,2,201,00:10,5.647006,0,0,0,0,0,0,0,0,9999
290,2,201,00:20,5.6191278,0,0,0,0,0,0,0,0,9999
291,2,201,00:30,5.6583614,0,0,0,0,0,0,0,0,9999
292,2,201,00:40,5.5722866,0,0,0,0,0,0,0,0,9999
293,2,201,00:50,5.31662,0,0,0,0,0,0,0,0,9999
294,2,201,01:00,5.102221,0,0,0,0,0,0,0,0,9999
295,2,201,01:10,5.0368414,0,0,0,0,0,0,0,0,9999
296,2,201,01:20,4.974834,0,0,0,0,0,0,0,0,9999
297,2,201,01:30,4.86441,0,0,0,0,0,0,0,0,9999
298,2,201,01:40,4.6192837,0,0,0,0,0,0,0,0,9999
299,2,201,01:50,4.4544334,0,0,0,0,0,0,0,0,9999
300,2,201,02:00,4.330847,0,0,0,0,0,0,0,0,9999
301,2,201,02:10,4.309483,0,0,0,0,0,0,0,0,9999
302,2,201,02:20,4.4716897,0,0,0,0,0,0,0,0,9999
303,2,201,02:30,4.5387387,0,0,0,0,0,0,0,0,9999
304,2,201,02:40,4.6034245,0,0,0,0,0,0,0,0,9999
305,2,201,02:50,4.6675057,0,0,0,0,0,0,0,0,9999
306,2,201,03:00,4.6114216,0,0,0,0,0,0,0,0,9999
307,2,201,03:10,4.1751885,0,0,0,0,0,0,0,0,9999
308,2,201,03:20,3.7455237,0,0,0,0,0,0,0,0,9999
309,2,201,03:30,3.5702364,0,0,0,0,0,0,0,0,9999
310,2,201,03:40,3.6610854,0,0,0,0,0,0,0,0,9999
311,2,201,03:50,3.792326,0,0,0,0,0,0,0,0,9999
312,2,201,04:00,3.8779285,0,0,0,0,0,0,0,0,9999
313,2,201,04:10,3.9112206,0,0,0,0,0,0,0,0,9999
314,2,201,04:20,3.9271164,0,0,0,0,0,0,0,0,9999
315,2,201,04:30,3.8997056,0,0,0,0,0,0,0,0,9999
316,2,201,04:40,3.7424765,0,0,0,0,0,0,0,0,9999
317,2,201,04:50,3.6362565,0,0,0,0,0,0,0,0,9999
318,2,201,05:00,3.773999,0,0,0,0,0,0,0,0,9999
319,2,201,05:10,3.987329,0,0,0,0,0,0,0,0,9999
320,2,201,05:20,4.098025,0,0,0,0,0,0,0,0,9999
321,2,201,05:30,4.134872,0,0,0,0,0,0,0,0,9999
322,2,201,05:40,4.2240744,0,0,0,0,0,0,0,0,9999
323,2,201,05:50,4.391501,0,0,0,0,0,0,0,0,9999
324,2,201,06:00,4.712201,0,0,0,0,0,0,0,0,9999
325,2,201,06:10,4.894477,0,0,0,0,0,0,0,0,9999
326,2,201,06:20,4.8304286,0,0,0,0,0,0,0,0,9999
327,2,201,06:30,4.6371856,0,0,0,0,0,0,0,0,9999
328,2,201,06:40,4.523282,0,0,0,0,0,0,0,0,9999
329,2,201,06:50,4.569451,0,0,0,0,0,0,0,0,9999
330,2,201,07:00,4.6347585,0,0,0,0,0,0,0,0,9999
331,2,201,07:10,4.6790547,0,0,0,0,0,0,0,0,9999
332,2,201,07:20,4.765672,0,0,0,0,0,0,0,0,9999
333,2,201,07:30,4.8760705,0,0,0,0,0,0,0,0,9999
334,2,201,07:40,4.9646463,0,0,0,0,0,0,0,0,9999
335,2,201,07:50,4.920994,0,0,0,0,0,0,0,0,9999
336,2,201,08:00,4.7852902,0,0,0,0,0,0,0,0,9999
337,2,201,08:10,4.5051684,0,0,0,0,0,0,0,0,9999
338,2,201,08:20,4.277743,0,0,0,0,0,0,0,0,9999
339,2,201,08:30,4.273799,0,0,0,0,0,0,0,0,9999
340,2,201,08:40,4.3917003,0,0,0,0,0,0,0,0,9999
341,2,201,08:50,4.5150976,0,0,0,0,0,0,0,0,9999
342,2,201,09:00,4.441057,0,0,0,0,0,0,0,0,9999
343,2,201,09:10,4.2991586,0,0,0,0,0,0,0,0,9999
344,2,201,09:20,4.1183963,0,0,0,0,0,0,0,0,9999
345,2,201,09:30,3.7985864,0,0,0,0,0,0,0,0,9999
346,2,201,09:40,3.5654905,0,0,0,0,0,0,0,0,9999
347,2,201,09:50,3.541388,0,0,0,0,0,0,0,0,9999
348,2,201,10:00,3.762494,0,0,0,0,0,0,0,0,9999
349,2,201,10:10,4.0867877,0,0,0,0,0,0,0,0,9999
350,2,201,10:20,4.280919,0,0,0,0,0,0,0,0,9999
351,2,201,10:30,4.194199,0,0,0,0,0,0,0,0,9999
352,2,201,10:40,3.9904954,0,0,0,0,0,0,0,0,9999
353,2,201,10:50,3.815341,0,0,0,0,0,0,0,0,9999
354,2,201,11:00,3.6365817,0,0,0,0,0,0,0,0,9999
355,2,201,11:10,3.6960895,0,0,0,0,0,0,0,0,9999
356,2,201,11:20,3.8120093,0,0,0,0,0,0,0,0,9999
357,2,201,11:30,3.9435372,0,0,0,0,0,0,0,0,9999
358,2,201,11:40,3.9902377,0,0,0,0,0,0,0,0,9999
359,2,201,11:50,3.9580336,0,0,0,0,0,0,0,0,9999
360,2,201,12:00,3.9745836,0,0,0,0,0,0,0,0,9999
361,2,201,12:10,4.058702,0,0,0,0,0,0,0,0,9999
362,2,201,12:20,4.074062,0,0,0,0,0,0,0,0,9999
363,2,201,12:30,3.9408357,0,0,0,0,0,0,0,0,9999
364,2,201,12:40,3.7208784,0,0,0,0,0,0,0,0,9999
365,2,201,12:50,3.5674522,0,0,0,0,0,0,0,0,9999
366,2,201,13:00,3.6540568,0,0,0,0,0,0,0,0,9999
367,2,201,13:10,3.923944,0,0,0,0,0,0,0,0,9999
368,2,201,13:20,4.269646,0,0,0,0,0,0,0,0,9999
369,2,201,13:30,4.5364356,0,0,0,0,0,0,0,0,9999
370,2,201,13:40,4.660298,0,0,0,0,0,0,0,0,9999
371,2,201,13:50,4.5988364,0,0,0,0,0,0,0,0,9999
372,2,201,14:00,4.284334,0,0,0,0,0,0,0,0,9999
373,2,201,14:10,4.1082926,0,0,0,0,0,0,0,0,9999
374,2,201,14:20,4.073688,0,0,0,0,0,0,0,0,9999
375,2,201,14:30,4.375339,0,0,0,0,0,0,0,0,9999
376,2,201,14:40,4.8747387,0,0,0,0,0,0,0,0,9999
377,2,201,14:50,5.197909,0,0,0,0,0,0,0,0,9999
378,2,201,15:00,5.0891476,0,0,0,0,0,0,0,0,9999
379,2,201,15:10,4.875103,0,0,0,0,0,0,0,0,9999
380,2,201,15:20,4.7363486,0,0,0,0,0,0,0,0,9999
381,2,201,15:30,4.6829023,0,0,0,0,0,0,0,0,9999
382,2,201,15:40,4.6108446,0,0,0,0,0,0,0,0,9999
383,2,201,15:50,4.504891,0,0,0,0,0,0,0,0,9999
384,2,201,16:00,4.586503,0,0,0,0,0,0,0,0,9999
385,2,201,16:10,4.5835643,0,0,0,0,0,0,0,0,9999
386,2,201,16:20,4.578421,0,0,0,0,0,0,0,0,9999
387,2,201,16:30,4.4934616,0,0,0,0,0,0,0,0,9999
388,2,201,16:40,4.3455377,0,0,0,0,0,0,0,0,9999
389,2,201,16:50,4.204104,0,0,0,0,0,0,0,0,9999
390,2,201,17:00,4.226531,0,0,0,0,0,0,0,0,9999
391,2,201,17:10,4.169684,0,0,0,0,0,0,0,0,9999
392,2,201,17:20,4.1929774,0,0,0,0,0,0,0,0,9999
393,2,201,17:30,4.387464,0,0,0,0,0,0,0,0,9999
394,2,201,17:40,4.6819377,0,0,0,0,0,0,0,0,9999
395,2,201,17:50,4.911999,0,0,0,0,0,0,0,0,9999
396,2,201,18:00,4.915762,0,0,0,0,0,0,0,0,9999
397,2,201,18:10,4.8643575,0,0,0,0,0,0,0,0,9999
398,2,201,18:20,4.775568,0,0,0,0,0,0,0,0,9999
399,2,201,18:30,4.603522,0,0,0,0,0,0,0,0,9999
400,2,201,18:40,4.3841486,0,0,0,0,0,0,0,0,9999
