index,TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
46,1,201,07:40,0,0,0,0,0,0,0,0,0,62.072937
47,1,201,07:50,0,0,0,0,0,0,0,0,0,71.94954
48,1,201,08:00,0,0,0,0,0,0,0,0,0,72.97133
49,1,201,08:10,0,0,0,0,0,0,0,0,0,67.67282
50,1,201,08:20,0,0,0,0,0,0,0,0,0,65.72258
51,1,201,08:30,0,0,0,0,0,0,0,0,0,61.098488
52,1,201,08:40,0,0,0,0,0,0,0,0,0,49.731052
53,1,201,08:50,0,0,0,0,0,0,0,0,0,58.56367
54,1,201,09:00,0,0,0,0,0,0,0,0,0,57.998844
55,1,201,09:10,0,0,0,0,0,0,0,0,0,38.213333
56,1,201,09:20,0,0,0,0,0,0,0,0,0,20.567825
57,1,201,09:30,0,0,0,0,0,0,0,0,0,34.037075
58,1,201,09:40,0,0,0,0,0,0,0,0,0,40.615955
59,1,201,09:50,0,0,0,0,0,0,0,0,0,0.0
60,1,201,10:00,0,0,0,0,0,0,0,0,0,0.0
61,1,201,10:10,0,0,0,0,0,0,0,0,0,47.495716
62,1,201,10:20,0,0,0,0,0,0,0,0,0,35.14912
63,1,201,10:30,0,0,0,0,0,0,0,0,0,19.027126
64,1,201,10:40,0,0,0,0,0,0,0,0,0,0.0
65,1,201,10:50,0,0,0,0,0,0,0,0,0,0.0
66,1,201,11:00,0,0,0,0,0,0,0,0,0,0.0
67,1,201,11:10,0,0,0,0,0,0,0,0,0,0.0
68,1,201,11:20,0,0,0,0,0,0,0,0,0,0.0
69,1,201,11:30,0,0,0,0,0,0,0,0,0,0.0
70,1,201,11:40,0,0,0,0,0,0,0,0,0,0.0
71,1,201,11:50,0,0,0,0,0,0,0,0,0,0.0
72,1,201,12:00,0,0,0,0,0,0,0,0,0,0.0
73,1,201,12:10,0,0,0,0,0,0,0,0,0,0.0
74,1,201,12:20,0,0,0,0,0,0,0,0,0,0.0
75,1,201,12:30,0,0,0,0,0,0,0,0,0,0.0
76,1,201,12:40,0,0,0,0,0,0,0,0,0,0.0
77,1,201,12:50,0,0,0,0,0,0,0,0,0,0.0
78,1,201,13:00,0,0,0,0,0,0,0,0,0,0.0
79,1,201,13:10,0,0,0,0,0,0,0,0,0,0.0
80,1,201,13:20,0,0,0,0,0,0,0,0,0,0.0
81,1,201,13:30,0,0,0,0,0,0,0,0,0,0.0
82,1,201,13:40,0,0,0,0,0,0,0,0,0,29.048204
83,1,201,13:50,0,0,0,0,0,0,0,0,0,61.679443
84,1,201,14:00,0,0,0,0,0,0,0,0,0,78.41411
85,1,201,14:10,0,0,0,0,0,0,0,0,0,89.18854
86,1,201,14:20,0,0,0,0,0,0,0,0,0,117.69923
87,1,201,14:30,0,0,0,0,0,0,0,0,0,144.22736
88,1,201,14:40,0,0,0,0,0,0,0,0,0,167.98296
89,1,201,14:50,0,0,0,0,0,0,0,0,0,175.90382
90,1,201,15:00,0,0,0,0,0,0,0,0,0,191.79745
91,1,201,15:10,0,0,0,0,0,0,0,0,0,212.90721
92,1,201,15:20,0,0,0,0,0,0,0,0,0,223.49025
93,1,201,15:30,0,0,0,0,0,0,0,0,0,202.26135
94,1,201,15:40,0,0,0,0,0,0,0,0,0,246.7018
95,1,201,15:50,0,0,0,0,0,0,0,0,0,284.33832
96,1,201,16:00,0,0,0,0,0,0,0,0,0,323.61133
97,1,201,16:10,0,0,0,0,0,0,0,0,0,353.25098
98,1,201,16:20,0,0,0,0,0,0,0,0,0,336.1321
99,1,201,16:30,0,0,0,0,0,0,0,0,0,355.51608
100,1,201,16:40,0,0,0,0,0,0,0,0,0,386.13962
101,1,201,16:50,0,0,0,0,0,0,0,0,0,433.76355
102,1,201,17:00,0,0,0,0,0,0,0,0,0,424.0147
103,1,201,17:10,0,0,0,0,0,0,0,0,0,405.4164
104,1,201,17:20,0,0,0,0,0,0,0,0,0,396.59702
105,1,201,17:30,0,0,0,0,0,0,0,0,0,426.25705
106,1,201,17:40,0,0,0,0,0,0,0,0,0,0.0
107,1,201,17:50,0,0,0,0,0,0,0,0,0,463.90784
108,1,201,18:00,0,0,0,0,0,0,0,0,0,453.97528
109,1,201,18:10,0,0,0,0,0,0,0,0,0,459.46402
110,1,201,18:20,0,0,0,0,0,0,0,0,0,492.2275
111,1,201,18:30,0,0,0,0,0,0,0,0,0,514.77325
112,1,201,18:40,0,0,0,0,0,0,0,0,0,512.8399
113,1,201,18:50,0,0,0,0,0,0,0,0,0,511.54184
114,1,201,19:00,0,0,0,0,0,0,0,0,0,514.08594
115,1,201,19:10,0,0,0,0,0,0,0,0,0,492.46506
116,1,201,19:20,0,0,0,0,0,0,0,0,0,489.11478
117,1,201,19:30,0,0,0,0,0,0,0,0,0,480.51904
118,1,201,19:40,0,0,0,0,0,0,0,0,0,448.2358
119,1,201,19:50,0,0,0,0,0,0,0,0,0,435.0513
120,1,201,20:00,0,0,0,0,0,0,0,0,0,416.7603
121,1,201,20:10,0,0,0,0,0,0,0,0,0,390.95193
122,1,201,20:20,0,0,0,0,0,0,0,0,0,0.0
123,1,201,20:30,0,0,0,0,0,0,0,0,0,360.2684
124,1,201,20:40,0,0,0,0,0,0,0,0,0,370.9559
125,1,201,20:50,0,0,0,0,0,0,0,0,0,387.61462
126,1,201,21:00,0,0,0,0,0,0,0,0,0,371.5381
127,1,201,21:10,0,0,0,0,0,0,0,0,0,337.56546
128,1,201,21:20,0,0,0,0,0,0,0,0,0,309.8015
129,1,201,21:30,0,0,0,0,0,0,0,0,0,291.39572
130,1,201,21:40,0,0,0,0,0,0,0,0,0,267.8805
131,1,201,21:50,0,0,0,0,0,0,0,0,0,255.11768
132,1,201,22:00,0,0,0,0,0,0,0,0,0,256.16663
133,1,201,22:10,0,0,0,0,0,0,0,0,0,239.56284
134,1,201,22:20,0,0,0,0,0,0,0,0,0,229.61566
135,1,201,22:30,0,0,0,0,0,0,0,0,0,191.00998
136,1,201,22:40,0,0,0,0,0,0,0,0,0,155.3534
137,1,201,22:50,0,0,0,0,0,0,0,0,0,144.62717
138,1,201,23:00,0,0,0,0,0,0,0,0,0,128.34471
139,1,201,23:10,0,0,0,0,0,0,0,0,0,140.76904
140,1,201,23:20,0,0,0,0,0,0,0,0,0,119.67813
141,1,201,23:30,0,0,0,0,0,0,0,0,0,81.38498
142,1,201,23:40,0,0,0,0,0,0,0,0,0,95.92491
143,1,201,23:50,0,0,0,0,0,0,0,0,0,99.72818
144,1,202,00:00,0,0,0,0,0,0,0,0,0,78.817764
145,1,202,00:10,0,0,0,0,0,0,0,0,0,66.76038
146,1,202,00:20,0,0,0,0,0,0,0,0,0,78.56515
147,1,202,00:30,0,0,0,0,0,0,0,0,0,69.50486
148,1,202,00:40,0,0,0,0,0,0,0,0,0,61.724636
149,1,202,00:50,0,0,0,0,0,0,0,0,0,43.997433
150,1,202,01:00,0,0,0,0,0,0,0,0,0,13.223913
151,1,202,01:10,0,0,0,0,0,0,0,0,0,17.504885
152,1,202,01:20,0,0,0,0,0,0,0,0,0,8.659334
153,1,202,01:30,0,0,0,0,0,0,0,0,0,0.0
154,1,202,01:40,0,0,0,0,0,0,0,0,0,0.0
155,1,202,01:50,0,0,0,0,0,0,0,0,0,0.0
156,1,202,02:00,0,0,0,0,0,0,0,0,0,0.0
157,1,202,02:10,0,0,0,0,0,0,0,0,0,0.0
158,1,202,02:20,0,0,0,0,0,0,0,0,0,0.0
159,1,202,02:30,0,0,0,0,0,0,0,0,0,0.0
160,1,202,02:40,0,0,0,0,0,0,0,0,0,0.0
161,1,202,02:50,0,0,0,0,0,0,0,0,0,0.0
162,1,202,03:00,0,0,0,0,0,0,0,0,0,0.0
163,1,202,03:10,0,0,0,0,0,0,0,0,0,0.0
164,1,202,03:20,0,0,0,0,0,0,0,0,0,0.0
165,1,202,03:30,0,0,0,0,0,0,0,0,0,0.0
166,1,202,03:40,0,0,0,0,0,0,0,0,0,0.0
167,1,202,03:50,0,0,0,0,0,0,0,0,0,0.0
168,1,202,04:00,0,0,0,0,0,0,0,0,0,0.0
169,1,202,04:10,0,0,0,0,0,0,0,0,0,0.0
170,1,202,04:20,0,0,0,0,0,0,0,0,0,0.0
171,1,202,04:30,0,0,0,0,0,0,0,0,0,0.0
172,1,202,04:40,0,0,0,0,0,0,0,0,0,0.0
173,1,202,04:50,0,0,0,0,0,0,0,0,0,0.0
174,1,202,05:00,0,0,0,0,0,0,0,0,0,0.0
175,1,202,05:10,0,0,0,0,0,0,0,0,0,0.0
176,1,202,05:20,0,0,0,0,0,0,0,0,0,0.0
177,1,202,05:30,0,0,0,0,0,0,0,0,0,0.0
178,1,202,05:40,0,0,0,0,0,0,0,0,0,0.0
179,1,202,05:50,0,0,0,0,0,0,0,0,0,0.0
180,1,202,06:00,0,0,0,0,0,0,0,0,0,0.0
181,1,202,06:10,0,0,0,0,0,0,0,0,0,0.0
182,1,202,06:20,0,0,0,0,0,0,0,0,0,0.0
183,1,202,06:30,0,0,0,0,0,0,0,0,0,0.0
184,1,202,06:40,0,0,0,0,0,0,0,0,0,0.0
185,1,202,06:50,0,0,0,0,0,0,0,0,0,23.208513
186,1,202,07:00,0,0,0,0,0,0,0,0,0,16.47199
187,1,202,07:10,0,0,0,0,0,0,0,0,0,0.27561912
188,1,202,07:20,0,0,0,0,0,0,0,0,0,0.0
189,1,202,07:30,0,0,0,0,0,0,0,0,0,0.0
190,1,202,07:40,0,0,0,0,0,0,0,0,0,17.450094
191,1,202,07:50,0,0,0,0,0,0,0,0,0,37.036114
192,1,202,08:00,0,0,0,0,0,0,0,0,0,20.36872
193,1,202,08:10,0,0,0,0,0,0,0,0,0,70.067604
194,1,202,08:20,0,0,0,0,0,0,0,0,0,111.088196
195,1,202,08:30,0,0,0,0,0,0,0,0,0,83.56213
196,1,202,08:40,0,0,0,0,0,0,0,0,0,66.76171
197,1,202,08:50,0,0,0,0,0,0,0,0,0,75.181114
198,1,202,09:00,0,0,0,0,0,0,0,0,0,86.95343
199,1,202,09:10,0,0,0,0,0,0,0,0,0,57.29975
200,1,202,09:20,0,0,0,0,0,0,0,0,0,26.274422
201,1,202,09:30,0,0,0,0,0,0,0,0,0,62.279736
202,1,202,09:40,0,0,0,0,0,0,0,0,0,80.665825
203,1,202,09:50,0,0,0,0,0,0,0,0,0,48.915524
204,1,202,10:00,0,0,0,0,0,0,0,0,0,44.07533
205,1,202,10:10,0,0,0,0,0,0,0,0,0,94.19279
206,1,202,10:20,0,0,0,0,0,0,0,0,0,158.13274
207,1,202,10:30,0,0,0,0,0,0,0,0,0,189.77208
208,1,202,10:40,0,0,0,0,0,0,0,0,0,209.38042
209,1,202,10:50,0,0,0,0,0,0,0,0,0,222.50777
210,1,202,11:00,0,0,0,0,0,0,0,0,0,216.61363
211,1,202,11:10,0,0,0,0,0,0,0,0,0,216.50317
212,1,202,11:20,0,0,0,0,0,0,0,0,0,201.7174
213,1,202,11:30,0,0,0,0,0,0,0,0,0,217.62953
214,1,202,11:40,0,0,0,0,0,0,0,0,0,195.75017
215,1,202,11:50,0,0,0,0,0,0,0,0,0,188.57048
216,1,202,12:00,0,0,0,0,0,0,0,0,0,186.06593
217,1,202,12:10,0,0,0,0,0,0,0,0,0,181.84274
218,1,202,12:20,0,0,0,0,0,0,0,0,0,169.18118
219,1,202,12:30,0,0,0,0,0,0,0,0,0,156.11534
220,1,202,12:40,0,0,0,0,0,0,0,0,0,121.48617
221,1,202,12:50,0,0,0,0,0,0,0,0,0,123.423615
222,1,202,13:00,0,0,0,0,0,0,0,0,0,100.82175
223,1,202,13:10,0,0,0,0,0,0,0,0,0,113.42335
224,1,202,13:20,0,0,0,0,0,0,0,0,0,137.73225
225,1,202,13:30,0,0,0,0,0,0,0,0,0,162.47572
226,1,202,13:40,0,0,0,0,0,0,0,0,0,171.759
227,1,202,13:50,0,0,0,0,0,0,0,0,0,179.67908
228,1,202,14:00,0,0,0,0,0,0,0,0,0,172.14194
229,1,202,14:10,0,0,0,0,0,0,0,0,0,155.79616
230,1,202,14:20,0,0,0,0,0,0,0,0,0,159.20644
231,1,202,14:30,0,0,0,0,0,0,0,0,0,174.86977
232,1,202,14:40,0,0,0,0,0,0,0,0,0,193.06267
233,1,202,14:50,0,0,0,0,0,0,0,0,0,206.92491
234,1,202,15:00,0,0,0,0,0,0,0,0,0,196.50208
235,1,202,15:10,0,0,0,0,0,0,0,0,0,176.68515
236,1,202,15:20,0,0,0,0,0,0,0,0,0,158.01611
237,1,202,15:30,0,0,0,0,0,0,0,0,0,174.19286
238,1,202,15:40,0,0,0,0,0,0,0,0,0,189.46947
239,1,202,15:50,0,0,0,0,0,0,0,0,0,198.8269
240,1,202,16:00,0,0,0,0,0,0,0,0,0,199.32855
241,1,202,16:10,0,0,0,0,0,0,0,0,0,245.53067
242,1,202,16:20,0,0,0,0,0,0,0,0,0,246.25919
243,1,202,16:30,0,0,0,0,0,0,0,0,0,291.6133
244,1,202,16:40,0,0,0,0,0,0,0,0,0,309.3613
245,1,202,16:50,0,0,0,0,0,0,0,0,0,292.2434
246,1,202,17:00,0,0,0,0,0,0,0,0,0,291.1038
247,1,202,17:10,0,0,0,0,0,0,0,0,0,0.0
248,1,202,17:20,0,0,0,0,0,0,0,0,0,282.78088
249,1,202,17:30,0,0,0,0,0,0,0,0,0,265.7385
250,1,202,17:40,0,0,0,0,0,0,0,0,0,0.0
251,1,202,17:50,0,0,0,0,0,0,0,0,0,270.4479
252,1,202,18:00,0,0,0,0,0,0,0,0,0,299.36267
253,1,202,18:10,0,0,0,0,0,0,0,0,0,306.50232
254,1,202,18:20,0,0,0,0,0,0,0,0,0,306.29602
255,1,202,18:30,0,0,0,0,0,0,0,0,0,0.0
256,1,202,18:40,0,0,0,0,0,0,0,0,0,319.71448
257,1,202,18:50,0,0,0,0,0,0,0,0,0,317.15485
258,1,202,19:00,0,0,0,0,0,0,0,0,0,285.16727
259,1,202,19:10,0,0,0,0,0,0,0,0,0,284.15442
260,1,202,19:20,0,0,0,0,0,0,0,0,0,270.23203
261,1,202,19:30,0,0,0,0,0,0,0,0,0,236.8603
262,1,202,19:40,0,0,0,0,0,0,0,0,0,223.71078
263,1,202,19:50,0,0,0,0,0,0,0,0,0,221.14331
264,1,202,20:00,0,0,0,0,0,0,0,0,0,209.45145
265,1,202,20:10,0,0,0,0,0,0,0,0,0,197.91707
266,1,202,20:20,0,0,0,0,0,0,0,0,0,181.9033
267,1,202,20:30,0,0,0,0,0,0,0,0,0,171.75546
268,1,202,20:40,0,0,0,0,0,0,0,0,0,144.34467
269,1,202,20:50,0,0,0,0,0,0,0,0,0,114.604576
270,1,202,21:00,0,0,0,0,0,0,0,0,0,82.33014
271,1,202,21:10,0,0,0,0,0,0,0,0,0,64.99707
272,1,202,21:20,0,0,0,0,0,0,0,0,0,42.372902
273,1,202,21:30,0,0,0,0,0,0,0,0,0,49.091473
274,1,202,21:40,0,0,0,0,0,0,0,0,0,42.820156
275,1,202,21:50,0,0,0,0,0,0,0,0,0,53.70549
276,1,202,22:00,0,0,0,0,0,0,0,0,0,67.32561
277,1,202,22:10,0,0,0,0,0,0,0,0,0,90.721794
278,1,202,22:20,0,0,0,0,0,0,0,0,0,110.87177
279,1,202,22:30,0,0,0,0,0,0,0,0,0,110.102615
280,1,202,22:40,0,0,0,0,0,0,0,0,0,111.76389
281,1,202,22:50,0,0,0,0,0,0,0,0,0,140.95605
282,1,202,23:00,0,0,0,0,0,0,0,0,0,173.6091
283,1,202,23:10,0,0,0,0,0,0,0,0,0,188.06683
284,1,202,23:20,0,0,0,0,0,0,0,0,0,143.82831
285,1,202,23:30,0,0,0,0,0,0,0,0,0,123.92223
286,1,202,23:40,0,0,0,0,0,0,0,0,0,139.13727
287,1,202,23:50,0,0,0,0,0,0,0,0,0,0.0
288,2,201,00:00,0,0,0,0,0,0,0,0,0,263.24146
289,2,201,00:10,0,0,0,0,0,0,0,0,0,268.22482
290,2,201,00:20,0,0,0,0,0,0,0,0,0,267.65228
291,2,201,00:30,0,0,0,0,0,0,0,0,0,0.0
292,2,201,00:40,0,0,0,0,0,0,0,0,0,298.94153
293,2,201,00:50,0,0,0,0,0,0,0,0,0,333.13647
294,2,201,01:00,0,0,0,0,0,0,0,0,0,336.57236
295,2,201,01:10,0,0,0,0,0,0,0,0,0,350.13843
296,2,201,01:20,0,0,0,0,0,0,0,0,0,356.18536
297,2,201,01:30,0,0,0,0,0,0,0,0,0,353.97293
298,2,201,01:40,0,0,0,0,0,0,0,0,0,354.69275
299,2,201,01:50,0,0,0,0,0,0,0,0,0,347.2589
300,2,201,02:00,0,0,0,0,0,0,0,0,0,340.14313
301,2,201,02:10,0,0,0,0,0,0,0,0,0,347.94864
302,2,201,02:20,0,0,0,0,0,0,0,0,0,330.13248
303,2,201,02:30,0,0,0,0,0,0,0,0,0,334.8568
304,2,201,02:40,0,0,0,0,0,0,0,0,0,340.45477
305,2,201,02:50,0,0,0,0,0,0,0,0,0,329.64343
306,2,201,03:00,0,0,0,0,0,0,0,0,0,334.6798
307,2,201,03:10,0,0,0,0,0,0,0,0,0,330.80792
308,2,201,03:20,0,0,0,0,0,0,0,0,0,336.12885
309,2,201,03:30,0,0,0,0,0,0,0,0,0,345.03546
310,2,201,03:40,0,0,0,0,0,0,0,0,0,328.76306
311,2,201,03:50,0,0,0,0,0,0,0,0,0,302.11182
312,2,201,04:00,0,0,0,0,0,0,0,0,0,287.09595
313,2,201,04:10,0,0,0,0,0,0,0,0,0,293.7681
314,2,201,04:20,0,0,0,0,0,0,0,0,0,253.41371
315,2,201,04:30,0,0,0,0,0,0,0,0,0,219.71666
316,2,201,04:40,0,0,0,0,0,0,0,0,0,206.72595
317,2,201,04:50,0,0,0,0,0,0,0,0,0,203.99968
318,2,201,05:00,0,0,0,0,0,0,0,0,0,175.52127
319,2,201,05:10,0,0,0,0,0,0,0,0,0,154.33739
320,2,201,05:20,0,0,0,0,0,0,0,0,0,0.0
321,2,201,05:30,0,0,0,0,0,0,0,0,0,120.608185
322,2,201,05:40,0,0,0,0,0,0,0,0,0,92.69634
323,2,201,05:50,0,0,0,0,0,0,0,0,0,60.45984
324,2,201,06:00,0,0,0,0,0,0,0,0,0,30.947638
325,2,201,06:10,0,0,0,0,0,0,0,0,0,0.0
326,2,201,06:20,0,0,0,0,0,0,0,0,0,5.619725
327,2,201,06:30,0,0,0,0,0,0,0,0,0,33.692608
328,2,201,06:40,0,0,0,0,0,0,0,0,0,55.526707
329,2,201,06:50,0,0,0,0,0,0,0,0,0,66.08441
330,2,201,07:00,0,0,0,0,0,0,0,0,0,63.85575
331,2,201,07:10,0,0,0,0,0,0,0,0,0,64.375374
332,2,201,07:20,0,0,0,0,0,0,0,0,0,69.50718
333,2,201,07:30,0,0,0,0,0,0,0,0,0,58.661514
334,2,201,07:40,0,0,0,0,0,0,0,0,0,62.072937
335,2,201,07:50,0,0,0,0,0,0,0,0,0,71.94954
336,2,201,08:00,0,0,0,0,0,0,0,0,0,72.97133
337,2,201,08:10,0,0,0,0,0,0,0,0,0,67.67282
338,2,201,08:20,0,0,0,0,0,0,0,0,0,65.72258
339,2,201,08:30,0,0,0,0,0,0,0,0,0,61.098488
340,2,201,08:40,0,0,0,0,0,0,0,0,0,49.731052
341,2,201,08:50,0,0,0,0,0,0,0,0,0,58.56367
342,2,201,09:00,0,0,0,0,0,0,0,0,0,57.998844
343,2,201,09:10,0,0,0,0,0,0,0,0,0,38.213333
344,2,201,09:20,0,0,0,0,0,0,0,0,0,20.567825
345,2,201,09:30,0,0,0,0,0,0,0,0,0,34.037075
346,2,201,09:40,0,0,0,0,0,0,0,0,0,40.615955
347,2,201,09:50,0,0,0,0,0,0,0,0,0,0.0
348,2,201,10:00,0,0,0,0,0,0,0,0,0,0.0
349,2,201,10:10,0,0,0,0,0,0,0,0,0,47.495716
350,2,201,10:20,0,0,0,0,0,0,0,0,0,35.14912
351,2,201,10:30,0,0,0,0,0,0,0,0,0,19.027126
352,2,201,10:40,0,0,0,0,0,0,0,0,0,0.0
353,2,201,10:50,0,0,0,0,0,0,0,0,0,0.0
354,2,201,11:00,0,0,0,0,0,0,0,0,0,0.0
355,2,201,11:10,0,0,0,0,0,0,0,0,0,0.0
356,2,201,11:20,0,0,0,0,0,0,0,0,0,0.0
357,2,201,11:30,0,0,0,0,0,0,0,0,0,0.0
358,2,201,11:40,0,0,0,0,0,0,0,0,0,0.0
359,2,201,11:50,0,0,0,0,0,0,0,0,0,0.0
360,2,201,12:00,0,0,0,0,0,0,0,0,0,0.0
361,2,201,12:10,0,0,0,0,0,0,0,0,0,0.0
362,2,201,12:20,0,0,0,0,0,0,0,0,0,0.0
363,2,201,12:30,0,0,0,0,0,0,0,0,0,0.0
364,2,201,12:40,0,0,0,0,0,0,0,0,0,0.0
365,2,201,12:50,0,0,0,0,0,0,0,0,0,0.0
366,2,201,13:00,0,0,0,0,0,0,0,0,0,0.0
367,2,201,13:10,0,0,0,0,0,0,0,0,0,0.0
368,2,201,13:20,0,0,0,0,0,0,0,0,0,0.0
369,2,201,13:30,0,0,0,0,0,0,0,0,0,0.0
370,2,201,13:40,0,0,0,0,0,0,0,0,0,29.048204
371,2,201,13:50,0,0,0,0,0,0,0,0,0,61.679443
372,2,201,14:00,0,0,0,0,0,0,0,0,0,78.41411
373,2,201,14:10,0,0,0,0,0,0,0,0,0,89.18854
374,2,201,14:20,0,0,0,0,0,0,0,0,0,117.69923
375,2,201,14:30,0,0,0,0,0,0,0,0,0,144.22736
376,2,201,14:40,0,0,0,0,0,0,0,0,0,167.98296
377,2,201,14:50,0,0,0,0,0,0,0,0,0,175.90382
378,2,201,15:00,0,0,0,0,0,0,0,0,0,191.79745
379,2,201,15:10,0,0,0,0,0,0,0,0,0,212.90721
380,2,201,15:20,0,0,0,0,0,0,0,0,0,223.49025
381,2,201,15:30,0,0,0,0,0,0,0,0,0,202.26135
382,2,201,15:40,0,0,0,0,0,0,0,0,0,246.7018
383,2,201,15:50,0,0,0,0,0,0,0,0,0,284.33832
384,2,201,16:00,0,0,0,0,0,0,0,0,0,323.61133
385,2,201,16:10,0,0,0,0,0,0,0,0,0,353.25098
386,2,201,16:20,0,0,0,0,0,0,0,0,0,336.1321
387,2,201,16:30,0,0,0,0,0,0,0,0,0,355.51608
388,2,201,16:40,0,0,0,0,0,0,0,0,0,386.13962
389,2,201,16:50,0,0,0,0,0,0,0,0,0,433.76355
390,2,201,17:00,0,0,0,0,0,0,0,0,0,424.0147
391,2,201,17:10,0,0,0,0,0,0,0,0,0,405.4164
392,2,201,17:20,0,0,0,0,0,0,0,0,0,396.59702
393,2,201,17:30,0,0,0,0,0,0,0,0,0,426.25705
394,2,201,17:40,0,0,0,0,0,0,0,0,0,0.0
395,2,201,17:50,0,0,0,0,0,0,0,0,0,463.90784
396,2,201,18:00,0,0,0,0,0,0,0,0,0,453.97528
397,2,201,18:10,0,0,0,0,0,0,0,0,0,459.46402
398,2,201,18:20,0,0,0,0,0,0,0,0,0,492.2275
399,2,201,18:30,0,0,0,0,0,0,0,0,0,514.77325
400,2,201,18:40,0,0,0,0,0,0,0,0,0,512.8399
401,2,201,18:50,0,0,0,0,0,0,0,0,0,511.54184
402,2,201,19:00,0,0,0,0,0,0,0,0,0,514.08594
403,2,201,19:10,0,0,0,0,0,0,0,0,0,492.46506
404,2,201,19:20,0,0,0,0,0,0,0,0,0,489.11478
405,2,201,19:30,0,0,0,0,0,0,0,0,0,480.51904
406,2,201,19:40,0,0,0,0,0,0,0,0,0,448.2358
407,2,201,19:50,0,0,0,0,0,0,0,0,0,435.0513
408,2,201,20:00,0,0,0,0,0,0,0,0,0,416.7603
409,2,201,20:10,0,0,0,0,0,0,0,0,0,390.95193
410,2,201,20:20,0,0,0,0,0,0,0,0,0,0.0
411,2,201,20:30,0,0,0,0,0,0,0,0,0,360.2684
412,2,201,20:40,0,0,0,0,0,0,0,0,0,370.9559
413,2,201,20:50,0,0,0,0,0,0,0,0,0,387.61462
414,2,201,21:00,0,0,0,0,0,0,0,0,0,371.5381
415,2,201,21:10,0,0,0,0,0,0,0,0,0,337.56546
416,2,201,21:20,0,0,0,0,0,0,0,0,0,309.8015
417,2,201,21:30,0,0,0,0,0,0,0,0,0,291.39572
418,2,201,21:40,0,0,0,0,0,0,0,0,0,267.8805
419,2,201,21:50,0,0,0,0,0,0,0,0,0,255.11768
420,2,201,22:00,0,0,0,0,0,0,0,0,0,256.16663
421,2,201,22:10,0,0,0,0,0,0,0,0,0,239.56284
